  Page 1                                    Sat Jul 14 17:01:33 2018

  ******************************************************************
  *                           E P A N E T                          *
  *                   Hydraulic and Water Quality                  *
  *                   Analysis for Pipe Networks                   *
  *                         Version 2.00.12                        *
  ******************************************************************
  
  Scenario: Average Day  
  Date: 8/16/2016 4:09:48 PM  
   
      Input Data File ................... ../Data/final_input.inp
      Number of Junctions................ 1782
      Number of Reservoirs............... 4
      Number of Tanks ................... 0
      Number of Pipes ................... 1985
      Number of Pumps ................... 6
      Number of Valves .................. 4
      Headloss Formula .................. Hazen-Williams
      Hydraulic Timestep ................ 15.00 min
      Hydraulic Accuracy ................ 0.001000
      Status Check Frequency ............ 2
      Maximum Trials Checked ............ 10
      Damping Limit Threshold ........... 0.000000
      Maximum Trials .................... 100
      Quality Analysis .................. None
      Specific Gravity .................. 1.00
      Relative Kinematic Viscosity ...... 1.00
      Relative Chemical Diffusivity ..... 1.00
      Demand Multiplier ................. 1.00
      Total Duration .................... 30.00 min
      Reporting Criteria:
         All Nodes
         All Links
   
   
  Hydraulic Status:
  -----------------------------------------------------------------------
     0:00:00: Balanced after 9 trials
     0:00:00: Reservoir 3001 is emptying
     0:00:00: Reservoir 3003 is closed
     0:00:00: Reservoir 3004 is closed
     0:00:00: Reservoir 3006 is emptying
     0:00:00: PRV 4001 closed
     0:00:00: PRV 4002 closed
     0:00:00: PRV 4003 closed
   
     0:15:00: Balanced after 7 trials
     0:15:00: PRV 4004 changed from active to open
   
     0:30:00: Balanced after 1 trials
   
   
  Node Results at 0:00:00 hrs:
  ----------------------------------------------
                     Demand      Head  Pressure
  12376                4.02   7298.20    113.18
  12377                0.00   7298.21    109.50
  12378                4.02   7298.21    108.85
  12379                0.00   7298.21    107.77
  12380                0.00   7298.20    112.10
  12381                0.00   7298.35    102.19
  12382                4.02   7298.21    110.15
  12383                0.00   7298.21    109.07
  12384                0.00   7298.35    103.93
  12385                4.02   7298.22    107.56
  12386                0.00   7298.22    106.47
  12387                0.00   7298.22    111.02
  12388                0.00   7298.22    106.04
  12389                0.00   7298.35    103.71
  12390                0.00   7298.21    114.48
  12392                0.00   7298.20    116.21
  12393                0.00   7298.16    119.66
  12394                4.02   7298.16    126.59
  12395                0.00   7298.17    117.71
  12396                0.00   7298.20    113.39
  12397                4.02   7298.17    116.20
  12398                0.00   7298.17    115.12
  12399                0.00   7298.16    118.36
  12400                0.00   7298.24    115.36
  12401                0.00   7298.17    115.33
  12402                4.02   7298.26    111.91
  12403                0.00   7298.26    111.04
  12404                4.02   7298.25    111.03
  12405                4.02   7298.25    108.87
  12406                0.00   7298.25    109.73
  12408                4.02   7298.24    115.80
  12409                4.02   7298.71     80.47
  12411                0.00   7298.25    108.65
  12412                4.02   7298.24    115.36
  12413                0.00   7298.24    114.28
  12414                4.02   7298.15    118.79
  12415                4.02   7298.17    120.53
  12416                0.00   7298.18    112.09
  12417                0.00   7298.16    125.72
  12418                0.00   7298.15    131.79
  12419                0.00   7298.15    134.82
  12420                0.00   7298.16    121.83
  12421                0.00   7298.15    123.12
  12422                0.00   7298.15    125.72
  12423                4.02   7298.15    122.69
  12425                0.00   7298.15    129.19
  12426                0.00   7298.15    123.99
  12427                4.02   7298.15    126.59
  12435                0.00   7298.15    137.85
  12539                4.02   7296.17    115.33
  12547                4.02   7296.91    118.68
  12548                4.02   7296.90    105.68
  12549                4.02   7296.67    109.05
  12550                4.02   7296.59    109.01
  12551                4.02   7296.54    111.16
  12552                4.02   7296.49    115.47
  12553                4.02   7296.52    119.82
  12558                4.02   7297.43     65.18
  12559                4.02   7297.51     59.15
  12571                4.02   7298.44     75.15
  12572                4.02   7298.71     76.13
  12573                4.02   7298.28     72.48
  12574                4.02   7298.19     70.28
  12575                4.02   7298.30     74.22
  12576                4.02   7298.68     80.46
  12578                4.02   7298.32     98.50
  12579                4.02   7295.60    133.72
  12580                4.02   7295.60    132.85
  12581                4.02   7295.60    133.71
  12582                4.02   7295.53    128.05
  12583                4.02   7295.53    128.05
  12585                4.02   7295.48    122.40
  12586                4.02   7295.50    128.04
  12629                4.02   7295.46    121.52
  12630                4.02   7295.46    114.59
  12631                4.02   7295.46    113.72
  12659                4.02   7295.50    128.91
  12660                4.02   7295.50    128.04
  12661                4.02   7295.51    130.21
  12662                4.02   7295.51    129.35
  12748                4.02   7295.59    130.68
  12749                4.02   7295.59    129.81
  12750                4.02   7295.54    128.92
  12751                4.02   7295.54    128.06
  12752                4.02   7295.52    123.72
  12753                4.02   7295.52    122.85
  12754                4.02   7295.53    125.89
  12755                4.02   7295.53    125.02
  12756                4.02   7295.53    116.35
  12757                4.02   7295.53    115.49
  12758                4.02   7295.50    122.41
  12759                4.02   7295.50    128.47
  12760                4.02   7295.50    127.61
  12761                4.02   7295.50    122.41
  12762                4.02   7295.50    122.41
  12763                4.02   7295.50    121.54
  12764                4.02   7295.50    118.51
  12765                4.02   7295.50    117.64
  12766                4.02   7295.48    125.87
  12767                4.02   7295.48    125.86
  12768                4.02   7295.48    125.00
  12769                4.02   7295.48    118.50
  12770                4.02   7295.48    117.63
  12771                4.02   7295.48    126.30
  12772                4.02   7295.48    126.30
  12773                4.02   7295.47    125.86
  12774                4.02   7295.47    125.00
  12775                4.02   7295.48    125.43
  12776                4.02   7295.47    122.83
  12777                4.02   7295.47    121.96
  12778                4.02   7295.48    122.40
  12779                4.02   7295.48    121.53
  12780                4.02   7295.46    124.12
  12781                4.02   7295.46    123.26
  12782                4.02   7295.46    119.36
  12783                4.02   7295.46    118.49
  12784                4.02   7295.46    124.99
  12785                4.02   7295.46    124.99
  12786                4.02   7295.46    124.12
  12787                4.02   7295.46    115.46
  12788                4.02   7295.46    114.59
  12789                4.02   7295.46    122.82
  12790                4.02   7295.46    122.82
  12791                4.02   7295.46    121.96
  12792                4.02   7295.46    125.85
  12793                4.02   7295.46    124.99
  12794                4.02   7295.46    117.19
  12795                4.02   7295.46    116.32
  12796                4.02   7295.47    123.26
  12797                4.02   7295.47    123.26
  12798                4.02   7295.47    122.39
  12799                4.02   7295.47    119.36
  12800                4.02   7295.47    118.49
  12801                4.02   7296.11    102.31
  12804                4.02   7296.00    110.92
  12805                0.00   7296.00    110.06
  12810                4.02   7295.59    135.88
  12811                4.02   7295.61    146.29
  12812                4.02   7295.63    141.53
  12813                4.02   7295.64    139.80
  12814                4.02   7295.61    146.29
  12815                4.02   7295.61    145.20
  12816                4.02   7295.61    150.62
  12817                4.02   7295.61    149.45
  12818                4.02   7295.62    155.82
  12819                4.02   7295.62    154.61
  12820                4.02   7295.62    157.99
  12821                4.02   7295.62    157.12
  12822                4.02   7295.62    151.92
  12823                4.02   7295.62    151.06
  12824                4.02   7295.62    145.86
  12825                4.02   7295.62    144.90
  12826             1311.00   7128.50     67.38
  12827                4.02   7297.86     69.27
  12828                0.00   7297.86     68.40
  12831                4.02   7298.83     93.95
  12832                4.02   7298.46    104.71
  12833                0.00   7298.46    103.85
  12834                4.02   7295.73    145.47
  12835                0.00   7295.73    144.60
  12836                4.02   7295.72    141.13
  12837                0.00   7295.72    140.27
  12838                4.02   7295.80    132.50
  12839                0.00   7295.80    131.64
  12840                4.02   7296.05    106.61
  12841                0.00   7296.05    105.75
  12842                4.02   7296.17     98.00
  12843                0.00   7296.17     97.13
  12844                4.02   7296.22    103.65
  12845                0.00   7296.22    102.79
  12846                0.00   7297.69     72.01
  12847                4.02   7296.19    107.54
  12848                0.00   7296.19    106.67
  12849                4.02   7296.17    113.17
  12850                0.00   7296.17    112.30
  12851                4.02   7296.34    130.57
  12852                0.00   7296.34    129.71
  12853                4.02   7296.58     80.84
  12854                0.00   7296.58     79.98
  12855                4.02   7429.76    110.39
  12856                4.02   7296.65     75.67
  12857                0.00   7296.65     74.81
  12858                4.02   7296.63     83.03
  12859                0.00   7296.63     82.17
  12860                4.02   7296.62     91.70
  12861                0.00   7296.62     90.83
  12862                4.02   7296.78     83.10
  12863                0.00   7296.78     82.23
  12864                4.02   7296.84    106.96
  12865                0.00   7296.84    106.09
  12866                4.02   7297.35     68.18
  12867                4.02   7297.63     74.80
  12868                4.02   7296.95    117.83
  12869                0.00   7296.95    116.97
  12870                4.02   7296.61    109.89
  12871                0.00   7296.61    109.02
  12872                4.02   7296.56    112.03
  12873                0.00   7296.56    111.17
  12874                4.02   7295.74    143.31
  12875                0.00   7295.74    142.44
  12876                4.02   7295.76    134.65
  12877                4.02   7295.77    132.49
  12878                0.00   7295.76    133.79
  12879                0.00   7295.77    131.63
  12880                4.02   7295.84    132.52
  12881                0.00   7295.84    131.66
  12882                4.02   7296.32    132.73
  12883                0.00   7296.32    131.86
  12884                4.02   7296.46    117.62
  12885                0.00   7296.46    116.76
  12886                4.02   7296.45    119.78
  12887                0.00   7296.45    118.92
  12888                4.02   7296.40    124.96
  12889                4.02   7296.40    124.96
  12890                0.00   7296.40    124.10
  12891                4.02   7296.40    124.10
  12892                4.02   7296.41    121.93
  12893                0.00   7296.41    121.07
  12894                0.00   7296.40    123.23
  12895                4.02   7296.48    116.33
  12896                4.02   7296.50    117.64
  12897                0.00   7296.48    115.46
  12898                0.00   7296.50    116.78
  12899                4.02   7296.78    124.26
  12900                0.00   7296.78    123.40
  12901                4.02   7297.23     85.46
  12902                0.00   7297.23     84.60
